Id	Longitude	Latitude	Depth	RecentDate	OldestDate	Archive	Material	DOI
836	81.87	18.87	600	-0.0579997	0.8749684	Speleothem	Speleothem	10.1029/2011GL047713
837	91.866667	25.25	1290	-0.0566533	0.551	Speleothem	Speleothem	10.1029/2011GL047713
838	109.1	33.57	1495	-0.048	8.614	Speleothem	Speleothem	10.1016/j.epsl.2009.12.039
839	109.1	33.57	1495	-0.008	18.958	Speleothem	Speleothem	10.1016/j.epsl.2009.12.039
840	7.639	66.969	1048	-0.049	-0.02	Ocean	Benthic foraminifera	10.1029/2002PA000764
841	7.639	66.969	1048	-0.049	-0.02	Ocean	Planktonic foraminifera	10.1029/2002PA000764
842	7.639	66.969	1048	-0.049	-0.02	Ocean	Planktonic foraminifera	10.1029/2002PA000764
843	-44.195	5.9067	4056	2.94	59.88	Ocean	Benthic foraminifera	10.1029/GM112p0059
844	-44.195	5.9067	4056	2.94	59.3	Ocean	Planktonic foraminifera	10.1029/GM112p0059
845	-44.195	5.9067	4056	-0.09	502.45	Ocean	Benthic foraminifera	10.1007/978-3-642-80353-6_29
846	-44.47	5.64	3528	1.28	59.96	Ocean	Benthic foraminifera	10.1029/GM112p0059
847	-44.47	5.64	3528	7.74	417.56	Ocean	Benthic foraminifera	10.1007/978-3-642-80353-6_29
848	-44.26	5.31	3288	0.26	59.96	Ocean	Benthic foraminifera	10.1029/GM112p0059
849	-44.26	5.31	3288	3.2	435.11	Ocean	Benthic foraminifera	10.1007/978-3-642-80353-6_29
850	-75.41667	31.68333	2972	68.17	143.5	Ocean	Planktonic foraminifera	10.1029/2000PA000527
851	-75.41667	31.68333	2972	68.17	145	Ocean	Benthic foraminifera	10.1029/2000PA000527
852	-43.74167	5.975	4340	0.29	376.34	Ocean	Benthic foraminifera	10.1007/978-3-642-80353-6_29
853	-89.48	-0.9	659	-0.051	1.153	Lake	Non-Carbonate	10.1038/ngeo554
854	51.95111	10.76694	1580	0.96	87.58	Ocean	Benthic foraminifera	10.1016/j.epsl.2009.01.037
855	-99.2	17.4	934	6.908137931	7.24365625	Speleothem	Speleothem	10.1073/pnas.1222804110
856	-99.2	17.4	934	11.55280627	22.06101403	Speleothem	Speleothem	10.1073/pnas.1222804110
857	-99.2	17.4	934	-0.049602344	2.407060577	Speleothem	Speleothem	10.1073/pnas.1222804110
858	-99.2	17.4	934	6.91	7.24	Speleothem	Speleothem	10.1073/pnas.1222804110
859	-99.2	17.4	934	11.57	22.06	Speleothem	Speleothem	10.1073/pnas.1222804110
860	-99.2	17.4	934	-0.04	2.4	Speleothem	Speleothem	10.1073/pnas.1222804110
861	2	72	2900	0	71	Ocean	Benthic foraminifera	10.1029/92PA02253
862	5.01667	-53.0333	2850	5.9509	102.8	Ocean	Planktonic foraminifera	10.1126/science.288.5472.1815
863	5.01667	-53.0333	2850	5.9509	102.8	Ocean	Planktonic foraminifera	10.1126/science.288.5472.1815
864	5.01667	-53.0333	2850	5.9509	105.59	Ocean	Planktonic foraminifera	10.1126/science.288.5472.1815
865	5.01667	-53.0333	2850	5.9509	105.59	Ocean	Planktonic foraminifera	10.1126/science.288.5472.1815
866	5.01667	-53.0333	2850	5.9509	102.8	Ocean	Benthic foraminifera	10.1126/science.288.5472.1815
867	5.1305	-53.1804	2807	37.9843	443.6842	Ocean	Planktonic foraminifera	10.1016/S0031-0182(01)00502-8
868	5.01667	-53.033	2850	0.11	37.38	Ocean	Planktonic foraminifera	10.1016/S0031-0182(01)00502-8
869	74.98	36.61	3900	-0.048	0.05	Tree	Cellulose	10.1038/nature04743
870	74.98	36.61	3900	-0.048	0.05	Tree	Cellulose	10.1038/nature04743
871	74.98	36.61	3900	-0.048	0.05	Tree	Cellulose	10.1038/nature04743
872	74.98	36.61	3900	-0.048	0.05	Tree	Cellulose	10.1038/nature04743
873	74.98	36.61	3900	-0.048	0.05	Tree	Cellulose	10.1038/nature04743
874	74.98	36.61	3900	-0.048	0.05	Tree	Cellulose	10.1038/nature04743
875	74.93	35.9	2900	-0.048	1	Tree	Cellulose	10.1038/nature04743
876	-23.2313	56.0427	2301	7	861	Ocean	Benthic foraminifera	10.1029/2001PA000667
877	-32.95833	41.002	3427	0	861	Ocean	Benthic foraminifera	10.1029/2001PA000667
878	-21.0262	18.0772	3082	5	861	Ocean	Benthic foraminifera	10.1029/2001PA000667
879	-23.2275	0.1073	3806	4	861	Ocean	Benthic foraminifera	10.1029/2001PA000667
880	-83.73333	1.2	3450	9	861	Ocean	Benthic foraminifera	10.1029/2001PA000667
881	-90.81833	-3.095	3296	3	861	Ocean	Benthic foraminifera	10.1029/2001PA000667
882	-110.5183	0.18333	3839	4	861	Ocean	Benthic foraminifera	10.1029/2001PA000667
883	-15.852092	57.514721	1134	2	861	Ocean	Benthic foraminifera	10.1029/2001PA000667
884	-139.4	0.10111	4298	9	847	Ocean	Benthic foraminifera	10.1029/2001PA000667
885	15.6	47.1	900	7.0795	10.324	Speleothem	Speleothem	
886	15.6	47.1	900	7.78662	10.02708	Speleothem	Speleothem	10.1016/j.quascirev.2009.05.015
887	-76	80.25	2200	-0.022	1.95	Ice	Ice	10.1126/science.1173983 
888	-43.83	65.18	2035	-0.028	1.95	Ice	Ice	10.1126/science.1173983 
889	-42.32	75.1	2917	-0.045	1.95	Ice	Ice	10.1126/science.1173983 
890	-7.65	36.888167	586	3.8	19	Ocean	Benthic foraminifera	10.1029/91PA00501
891	-7.813333	36.791667	583	3.5	15.2	Ocean	Benthic foraminifera	10.1029/91PA00501
892	-4.4	35.985	1288	0	15.5	Ocean	Planktonic foraminifera	10.1029/91PA00501
893	-146.92	68.02	740	-0.058	0.15	Lake	Carbonate	10.1007/s10933-012-9599-0
894	-62.78333	45.88333	250	0	1.599	Ocean	Planktonic foraminifera	10.1007/s00382-003-0316-6
895	-62.78333	45.88333	250	0	1.1754	Ocean	Planktonic foraminifera	10.1007/s00382-003-0316-6
896	-57.6	33.68333	4583	0	3.115	Ocean	Benthic foraminifera	10.1073/pnas.97.4.1343
897	-75.41667	31.66667	2975	1.197	18.53	Ocean	Benthic foraminifera	10.1029/2001GC000283
898	-75.41667	31.66667	2975	1.197	19.941	Ocean	Planktonic foraminifera	10.1029/2001GC000283
899	-75.46667	31.71667	2924	2.345	18.986	Ocean	Planktonic foraminifera	10.1029/2001GC000283
900	-54.86	43.48	3975	1.78033	10.89131	Ocean	Planktonic foraminifera	10.1029/2004PA001074
901	-54.86	43.48	3975	1.78033	9.272	Ocean	Benthic foraminifera	10.1029/2004PA001074
902	-54.86	43.48	3890	0.01981	1.69867	Ocean	Planktonic foraminifera	10.1029/2004PA001074
903	-54.86	43.48	3890	0.01981	1.69867	Ocean	Benthic foraminifera	10.1029/2004PA001074
904	-55.83	43.06	3525	10.01533	17.40629	Ocean	Planktonic foraminifera	10.1029/2004PA001074
905	-149.22	61.55444	22	-0.057	0.542	Lake	Carbonate	10.1007/s10933-012-9603-8 
906	-149.22	61.55444	22	-0.057	0.728	Lake	Carbonate	10.1007/s10933-012-9603-8 
907	-149.22	61.55444	22	-0.057	0.728	Lake	Carbonate	10.1007/s10933-012-9603-8 
908	81.75	42.87	2000	51.607	499.4936	Speleothem	Speleothem	10.1029/2011GL050202
909	81.75	42.87	2000	0.005	3.52	Speleothem	Speleothem	10.1029/2011GL050202
910	81.75	42.87	2000	3.57	9.89	Speleothem	Speleothem	10.1029/2011GL050202
911	81.75	42.87	2000	9.45	12.972	Speleothem	Speleothem	10.1029/2011GL050202
912	81.75	42.87	2000	8.429	22.787	Speleothem	Speleothem	10.1029/2011GL050202
913	125.82	6.3	2114			Ocean	Benthic foraminifera	10.1038/nature0293
914	139.4008	39.57195	807	4.55	4.55	Ocean	Planktonic foraminifera	10.1029/1998PA900023
915	139.4008	39.57195	807	4.55	4.55	Ocean	Planktonic foraminifera	10.1029/1998PA900023
916	139.4008	39.57195	807	0.73	4.55	Ocean	Planktonic foraminifera	10.1029/1998PA900023
917	139.4008	39.57195	807	4.55	14.97	Ocean	Planktonic foraminifera	10.1029/1998PA900023
918	51.012819	-10.153833	4157	4.33	67.53	Ocean	Planktonic foraminifera	10.1029/2006GL027097
919	51.012819	-10.153833	4157	4.33	67.53	Ocean	Planktonic foraminifera	10.1029/2006GL027097
920	51.012819	-10.153833	4157	4.33	67.53	Ocean	Benthic foraminifera	10.1029/2006GL027097
921	166.673	-16.009	1066	0.96	14.28	Ocean	Coral	10.1029/2003PA000944,2004
922	37.35	-3.08	5893	0.03	0.27	Ice	Ice	10.1126/science.1073198
923	37.35	-3.08	5893	0	1.49	Ice	Ice	10.1126/science.1073198
924	37.35	-3.08	5893	0	1.49	Ice	Ice	10.1126/science.1073198
925	37.35	-3.08	5893	0	1.49	Ice	Ice	10.1126/science.1073198
926	37.35	-3.08	5893	0	1.49	Ice	Ice	10.1126/science.1073198
927	-80.4	78.4	1630	-0.045	1.799	Ice	Ice	10.1038/nature10581
928	10.55	47.95	1140	-0.047	2.943040288	Speleothem	Speleothem	 10.1002/jqs.1490
929	11.67	47.08	2165	47.45	56.02	Speleothem	Speleothem	10.1016/j.quascirev.2005.10.006
930	11.67	47.08	2165	47.84	58.32	Speleothem	Speleothem	10.1016/j.quascirev.2005.10.006
931	39.9	15.71666	4	-0.04358	0.01942	Ocean	Coral	10.1594/PANGAEA.830601
932	-106.18	0.373	3606	0.7	29.7	Ocean	Benthic foraminifera	10.1029/PA003i003p00317
933	-57.62	33.69	4583	1.2185	18.0641875	Ocean	Benthic foraminifera	10.1029/91JC01624
934	-57.62	33.69	4583	1.358362069	20.95778082	Ocean	Planktonic foraminifera	10.1029/91JC01624
935	-43.21	4.86	3995	0.1	33.3	Ocean	Benthic foraminifera	10.1029/PA003i003p00317
936	-42.89	4.95	4556	0.3	37	Ocean	Benthic foraminifera	10.1029/PA003i003p00317
937	-43.04	4.79	4341	0.2	42.6	Ocean	Benthic foraminifera	10.1029/PA003i003p00317
938	-43.38	4.56	3547	0	31.7	Ocean	Benthic foraminifera	10.1029/PA003i003p00317
939	-43.7	4.36	3164	1.1	42.3	Ocean	Benthic foraminifera	10.1029/PA003i003p00317
940	-43.41	4.34	3063	0.2	31.9	Ocean	Benthic foraminifera	10.1029/PA003i003p00317
941	-43.49	4.34	2816	2	29.9	Ocean	Benthic foraminifera	10.1029/PA003i003p00317
942	-43.31	4.76	3810	1.4	43.5	Ocean	Benthic foraminifera	10.1029/PA003i003p00317
943	-74.43333	28.245	4758	70.86	138.71	Ocean	Benthic foraminifera	10.1029/94JC00525
944	-74.43333	28.245	4758	70.86	138.71	Ocean	Benthic foraminifera	10.1029/94JC00525
945	177.08	54.7	1007	10.6	86.38991304	Ocean	Planktonic foraminifera	10.1016/j.quascirev.2011.08.007.
946	34.43333	-11.3	500	14.3957015	140.2053906	Lake	Non-Carbonate	10.1016/j.epsl.2011.10.020
947	34.43333	-11.3	500	14.3957015	140.2053906	Lake	Non-Carbonate	10.1016/j.epsl.2011.10.020
948	34.18333	-10.01	500	0.096442115	78.92530797	Lake	Non-Carbonate	10.1016/j.epsl.2011.10.020
949	34.18333	-10.01	500	0.096442115	78.92530797	Lake	Non-Carbonate	10.1016/j.epsl.2011.10.020
950	14.16	64.89	570	-0.055	3.79188	Speleothem	Speleothem	10.1111/j.1502-3885.2009.00099.x
951	97.2404	34.0122	4540	-0.052	6.001	Lake	Non-Carbonate	10.1016/j.orggeochem.2010.05.010
952	97.2404	34.0122	4540	-0.053	14.544	Lake	Non-Carbonate	10.1016/j.orggeochem.2010.05.010
953	97.2404	34.0122	4540	-0.053	14.544	Lake	Non-Carbonate	10.1016/j.orggeochem.2010.05.010
954	97.2404	34.0122	4540	0.982	14.545	Lake	Non-Carbonate	10.1016/j.orggeochem.2010.05.010
955	97.2404	34.0122	4540	-0.053	14.544	Lake	Non-Carbonate	10.1016/j.orggeochem.2010.05.010
956	97.2404	34.0122	4540	-0.053	14.544	Lake	Non-Carbonate	10.1016/j.orggeochem.2010.05.010
957	97.2404	34.0122	4540	6.744	6.744	Lake	Non-Carbonate	10.1016/j.orggeochem.2010.05.010
958	-85.81667	-1.51333	2573	3.36	28.24	Ocean	Planktonic foraminifera	10.1029/2003PA000894
959	-85.81667	-1.51333	2573	3.36	28.24	Ocean	Planktonic foraminifera	10.1029/2003PA000894
960	-87.75	-2.86667	2246	0	30	Ocean	Planktonic foraminifera	10.1029/2003PA000894
961	-87.75	-2.86667	2246	0	30	Ocean	Planktonic foraminifera	10.1029/2003PA000894
962	-86.85	-1.41667	2180	5.39	27.07	Ocean	Planktonic foraminifera	10.1029/2003PA000894
963	-86.85	-1.41667	2180	5.39	27.07	Ocean	Planktonic foraminifera	10.1029/2003PA000894
964	-82.06667	-0.46667	1373	0.79	29.84	Ocean	Planktonic foraminifera	10.1029/2003PA000894
965	-82.06667	-0.46667	1373	0.79	29.84	Ocean	Planktonic foraminifera	10.1029/2003PA000894
966	-83.93	-3.583	2720	1.058	22.392	Ocean	Planktonic foraminifera	10.1029/2003PA000894
967	-89.6833	-1.2167	617	1.66	31.16	Ocean	Planktonic foraminifera	10.1029/2003PA000894
968	-106.7667	-5.51667	3182	2.247	34.642	Ocean	Planktonic foraminifera	10.1029/2003PA000894
969	-106.7667	-5.51667	3182	2.247	34.642	Ocean	Planktonic foraminifera	10.1029/2003PA000894
970	-84.65	-2.3667	2720	1.67	32.84	Ocean	Planktonic foraminifera	10.1029/2012PA002378
971	-89.6833	-1.2167	617	0.96	32.56	Ocean	Planktonic foraminifera	10.1029/2012PA002378
972	-85.433	6.9	2434	1.5	30.03	Ocean	Planktonic foraminifera	10.1029/2012PA002378
973	-3.89782	36.4521	795	1.5	13.1	Ocean	Benthic foraminifera	10.1029/91PA00501
974	-3.26114	36.15377	854	0.7	20.8	Ocean	Benthic foraminifera	10.1029/91PA00501
975	-64.7	32.466	12	-0.04438	0.15529	Ocean	Coral	urn:nbn:de:gbv:46-ep000102379
976	39.108167	-5.573167	195	1.335	9.71	Ocean	Planktonic foraminifera	10.1002/2013PA002555
977	39.108167	-5.573167	195	1.335	9.71	Ocean	Planktonic foraminifera	10.1002/2013PA002555
978	113.76694	-28.45194	5	-0.04438	0.15529	Ocean	Coral	10.1007/s003380050147
979	0.15639	45.64861	120	-0.054	0.59	Tree	Cellulose	
980	0.15639	45.64861	120	-0.054	0.07	Tree	Cellulose	
981	2.67	48.38	130	0.355	0.644	Tree	Cellulose	
982	2.67	48.38	130	0.355	0.567	Tree	Cellulose	
983	0.15639	45.64861	120	-0.049	0.324	Tree	Cellulose	
984	0.15639	45.64861	120	0.3	0.59	Tree	Cellulose	
985	113.312778	-8.008889	324	-0.05	1.098	Lake	Non-Carbonate	10.1029/2012GL054331
986	144.883	-4.15	3	-0.043042	0.065458	Ocean	Coral	10.1126/science.1057969
987	144.883	-4.15	5	0.791666667	95.79166667	Ocean	Coral	10.1126/science.1057969
988	19.12	68.37	850	0.274	9.266	Lake	Non-Carbonate	10.1016/j.quaint.2004.01.033
989	167.73166	50.42	3300	3.461	21.55	Ocean	Benthic foraminifera	10.1038/ngeo1873
990	167.73166	50.42	3300	3.461	23.285	Ocean	Planktonic foraminifera	10.1038/ngeo1873
991	-44.37	-14.43	690	6.21	10.2	Speleothem	Speleothem	10.1130/G32098.1 
992	-44.37	-14.43	690	1.29	5.87	Speleothem	Speleothem	10.1130/G32098.1 
993	-45.2	-25.84	827	0.402	12.958	Ocean	Planktonic foraminifera	10.1016/j.palaeo.2013.01.014
994	-109.467	22.99	624	1.39583333	235.7986111	Ocean	Benthic foraminifera	10.1126/science.1059209
995	112.8069	-66.7697	1370	8.99643334	21.02175077	Ice	Ice	10.5194/cp-7-671-2011,2011
996	146.3038	-16.637	278	0.43410853	814.5869565	Ocean	Benthic foraminifera	10.1130/G21595.1
997	94.433	29.813	4050	-0.056	-0.056	Lake	Non-Carbonate	10.1016/j.orggeochem.2010.05.010
998	94.433	29.813	4050	-0.056	-0.056	Lake	Non-Carbonate	10.1016/j.orggeochem.2010.05.010
999	94.433	29.813	4050	-0.056	-0.056	Lake	Non-Carbonate	10.1016/j.orggeochem.2010.05.010
1000	94.433	29.813	4050	-0.056	-0.056	Lake	Non-Carbonate	10.1016/j.orggeochem.2010.05.010
1001	94.433	29.813	4050	-0.056	-0.056	Lake	Non-Carbonate	10.1016/j.orggeochem.2010.05.010
1002	94.456	29.825	4132	-0.056	-0.056	Lake	Non-Carbonate	10.1016/j.orggeochem.2010.05.010
1003	94.456	29.825	4132	-0.056	-0.056	Lake	Non-Carbonate	10.1016/j.orggeochem.2010.05.010
1004	94.456	29.825	4132	-0.056	-0.056	Lake	Non-Carbonate	10.1016/j.orggeochem.2010.05.010
1005	94.456	29.825	4132	-0.056	-0.056	Lake	Non-Carbonate	10.1016/j.orggeochem.2010.05.010
1006	94.456	29.825	4132	-0.056	-0.056	Lake	Non-Carbonate	10.1016/j.orggeochem.2010.05.010
1007	96.716	29.654	4431	-0.056	-0.056	Lake	Non-Carbonate	10.1016/j.orggeochem.2010.05.010
1008	96.716	29.654	4431	-0.056	-0.056	Lake	Non-Carbonate	10.1016/j.orggeochem.2010.05.010
1009	96.716	29.654	4431	-0.056	-0.056	Lake	Non-Carbonate	10.1016/j.orggeochem.2010.05.010
1010	96.716	29.654	4431	-0.056	-0.056	Lake	Non-Carbonate	10.1016/j.orggeochem.2010.05.010
1011	96.716	29.654	4431	-0.056	-0.056	Lake	Non-Carbonate	10.1016/j.orggeochem.2010.05.010
1012	112.8348	-66.7296	1368	-0.057	1.776	Ice	Ice	10.1016/j.quascirev.2012.09.003
1013	159.361	0.3185	2520	4.3	470	Ocean	Planktonic foraminifera	10.1126/science.289.5485.1719
1014	-90.95111	2.255	2348	1	361	Ocean	Planktonic foraminifera	10.1126/science.289.5485.1719
1015	-90.95111	2.255	2348	1	989	Ocean	Benthic foraminifera	10.1016/S0277-3791(01)00081-6
1016	-92.4	0.51667	2830	1.2	135.1	Ocean	Planktonic foraminifera	10.1016/j.quascirev.2005.11.010.
1017	-92.4	0.51667	2830	1.2	135.1	Ocean	Benthic foraminifera	10.1016/j.quascirev.2005.11.010.
1018	-112.49445	37.44418	2245	-0.037	0.428	Tree	Cellulose	10.1111/j.1752-1688.1989.tb03070.x
1019	-107.81605	36.99832	2080	-0.032	0.328	Tree	Cellulose	10.1111/j.1752-1688.1989.tb03070.x
1020	-107.72012	35.28096	2500	-0.032	0.328	Tree	Cellulose	10.1111/j.1752-1688.1989.tb03070.x
1021	-108.55155	37.58333	2150	-0.032	0.368	Tree	Cellulose	10.1111/j.1752-1688.1989.tb03070.x
1022	-110.23055	39.87712	2220	-0.032	0.198	Tree	Cellulose	10.1111/j.1752-1688.1989.tb03070.x
1023	-118.7483	38.43201	2330	-0.032	0.298	Tree	Cellulose	10.1111/j.1752-1688.1989.tb03070.x
1024	-109.89557	37.52429	1965	-0.037	0.458	Tree	Cellulose	10.1111/j.1752-1688.1989.tb03070.x
1025	-115.46634	40.69124	2130	-0.032	0.158	Tree	Cellulose	10.1111/j.1752-1688.1989.tb03070.x
1026	-105.55388	35.55558	2375	-0.032	0.348	Tree	Cellulose	10.1111/j.1752-1688.1989.tb03070.x
1027	-107.93031	32.99723	2025	-0.032	0.293	Tree	Cellulose	10.1111/j.1752-1688.1989.tb03070.x
1028	-111.982	34.8279	1470	-0.032	0.238	Tree	Cellulose	10.1111/j.1752-1688.1989.tb03070.x
1029	-109.3461	34.08128	2090	-0.032	0.223	Tree	Cellulose	10.1111/j.1752-1688.1989.tb03070.x
1030	-105.17778	40.78765	1860	-0.032	0.248	Tree	Cellulose	10.1111/j.1752-1688.1989.tb03070.x
1031	-119.23648	34.72461	1370	-0.032	0.323	Tree	Cellulose	10.1111/j.1752-1688.1989.tb03070.x
1032	84.12556	8.20917	1619	0.1	89.3	Ocean	Planktonic foraminifera	10.1038/nature05578
1033	84.12556	8.20917	1619	1.57	52.14	Ocean	Planktonic foraminifera	10.1029/2008PA001701
1034	116.554617	18.83515	3245.5	6	32720	Ocean	Benthic foraminifera	10.2973/odp.proc.sr.184.223.2004
1035	116.554617	18.83515	3245.5	10	21528	Ocean	Planktonic foraminifera	10.2973/odp.proc.sr.184.223.2004
1036	97.549	37.1331	2850	-0.052	0.088	Lake	Carbonate	10.1016/j.gloplacha.2012.06.005
1037	120.4	-8.5	550	-0.052	12.6498	Speleothem	Speleothem	10.1038/ngeo605
1038	120.4	-8.5	550	-0.0393	10.6999	Speleothem	Speleothem	10.1038/ngeo605
1039	120.4	-8.5	550	-0.052	12.6498	Speleothem	Speleothem	10.1038/ngeo605
1040	108.53	29.48	455	-0.056	6.588	Speleothem	Speleothem	10.1016/j.palaeo.2009.05.020
1041	-117.34	48.87	780	-0.05	0.15	Lake	Carbonate	10.1073/pnas.1201083109
1042	-65.18	10.74	819	0.24	28.42	Ocean	Planktonic foraminifera	10.1029/97PA00230
1043	-65.18	10.74	819	0.24	28.42	Ocean	Planktonic foraminifera	10.1029/97PA00230
1044	-65.18	10.74	819	0.24	28.42	Ocean	Planktonic foraminifera	10.1029/97PA00230
1045	-64.941	10.7	790	0.235	21.243	Ocean	Planktonic foraminifera	10.1029/97PA00230
1046	-64.941	10.7	790	0.235	21.243	Ocean	Planktonic foraminifera	10.1029/97PA00230
1047	-64.941	10.7	790	0.235	21.243	Ocean	Planktonic foraminifera	10.1029/97PA00230
1048	-64.941	10.7	790	0.235	21.243	Ocean	Planktonic foraminifera	10.1029/97PA00230
1049	82.05	7.98333	3	-0.0345	0.24225	Ocean	Coral	10.1029/94JC00360
1050	-109.21667	10.3	13	-0.04412	-0.01854	Ocean	Coral	10.1029/1999PA000428
1051	119.4	-3.6	482	0.10711811	14.29966667	Ocean	Planktonic foraminifera	10.1038/NGEO920
1052	115.25	-7.36	649	0.275	12.02526797	Ocean	Planktonic foraminifera	10.1038/NGEO920
1053	115.2	-7.4	594	0.128653846	10.57497396	Ocean	Planktonic foraminifera	10.1038/NGEO920
1054	-91.34	26.95	2248	7.02	10.49	Ocean	Planktonic foraminifera	10.1029/2005PA001243
1055	14.8	68.41	23	0.381	9.304	Lake	Non-Carbonate	10.1007/s10933-012-9604-7
1056	14.06	68.23	23	0.392	11.521	Lake	Non-Carbonate	10.1007/s10933-012-9604-7
1057	113.3	8.04	215	-0.0593	1.3225	Lake	Non-Carbonate	10.1007/s10933-011-9564-3 
1058	-66.75	11.77	2	-0.05479	0.03221	Ocean	Coral	10.1130/G24321A.1 
1059	6.69	54.35	43	0.0097	0.9917	Lake	Carbonate	
1060	-83.57	24.65	435	0	2.85	Ocean	Planktonic foraminifera	10.1029/2004PA001008
1061	-83.58	24.6	530	0	5.21	Ocean	Planktonic foraminifera	10.1029/2004PA001008
1062	-79.2683	24.59	531	0.000001	0.885	Ocean	Planktonic foraminifera	10.1029/2005PA001218.
1063	-79.2917	24.7583	694	0.000001	1.36	Ocean	Planktonic foraminifera	10.1029/2005PA001218.
1064	-83.2567	24.3267	547	0.024786667	0.955	Ocean	Planktonic foraminifera	10.1029/2005PA001218.
1065	-83.58	24.6	530	0	5.21	Ocean	Planktonic foraminifera	10.1029/2005PA001218.
1066	152.877933	49.375667	1762	4.07	18.63	Ocean	Benthic foraminifera	10.1002/palo.20014
1067	152.877933	49.375667	1762	-0.05	0.108	Ocean	Benthic foraminifera	10.1002/palo.20014
1068	-123.27	36.98	2477	2.6821453571	545.996821725	Ocean	Benthic foraminifera	10.1029/2009PA001836
1069	-123.27	36.98	2477	7.365294361	545.9968217	Ocean	Benthic foraminifera	10.1029/2009PA001836
1070	-123.27	36.98	2477	64.84538991	545.9968217	Ocean	Benthic foraminifera	10.1029/2009PA001836
1071	-123.27	36.98	2477	287.3815493	538.3610733	Ocean	Benthic foraminifera	10.1029/2009PA001836
1072	-79.23	24.56	354	0	8.235	Ocean	Benthic foraminifera	10.1029/2008PA001717
1073	-79.27	24.59	529	0.206	9.387	Ocean	Benthic foraminifera	10.1029/2008PA001717
1074	-79.28	24.85	739	0.357	4.675	Ocean	Benthic foraminifera	10.1029/2008PA001717
1075	-79.22	24.83	446	0.215	7.326	Ocean	Benthic foraminifera	10.1029/2008PA001717
1076	-79.23	24.56	304	0.092	4.541	Ocean	Benthic foraminifera	10.1029/2008PA001717
1077	-79.27	24.76	631	0.727	146.148	Ocean	Benthic foraminifera	10.1029/2008PA001717
1078	-83.25	24.33	546	0.634	10.418	Ocean	Benthic foraminifera	10.1029/2008PA001717
1079	-83.26	24.31	598	1.33	10.27	Ocean	Benthic foraminifera	10.1029/2008PA001717
1080	-83.27	24.76	751	1.204	11.468	Ocean	Benthic foraminifera	10.1029/2008PA001717
1081	-83.27	24.76	751	1.385	6.15	Ocean	Benthic foraminifera	10.1029/2008PA001717
1082	-83.225	24.4	247	1.799	9.398	Ocean	Benthic foraminifera	10.1029/2008PA001717
1083	-83.22	24.41	198	1.486	10.416	Ocean	Benthic foraminifera	10.1029/2008PA001717
1084	-83.37	24.42	358	1.941	9.861	Ocean	Benthic foraminifera	10.1029/2008PA001717
1085	-83.25	24.33	546	0.569	10.895	Ocean	Benthic foraminifera	10.1029/2008PA001717
1086	-83.3	24.22	648	1.697	11.195	Ocean	Benthic foraminifera	10.1029/2008PA001717
1087	-83.34	24.38	446	2.19	10.02	Ocean	Benthic foraminifera	10.1029/2008PA001717
1088	-83.34	24.38	446	2.19	10.02	Ocean	Planktonic foraminifera	10.1029/2008PA001717
1089	-83.34	24.38	446	8.045	9.452	Ocean	Benthic foraminifera	10.1029/2008PA001717
1090	-83.34	24.38	446	0.815	10.735	Ocean	Benthic foraminifera	10.1029/2008PA001717
1091	-83.34	24.38	446	0.815	5.674	Ocean	Planktonic foraminifera	10.1029/2008PA001717
1092	-79.43	23.75	542	0.297	41.614	Ocean	Benthic foraminifera	10.1029/2010PA002032
1093	-79.43	23.75	542	4.5571667	13.6	Ocean	Benthic foraminifera	10.1029/2010PA002032
1094	-79.27	24.76	631	0.727	27.494	Ocean	Benthic foraminifera	10.1029/2010PA002032
1095	-79.27	24.76	631	0.727	27.494	Ocean	Benthic foraminifera	10.1029/2010PA002032
1096	-79.27	24.76	631	11.575217	22.4565	Ocean	Benthic foraminifera	10.1029/2010PA002032
1097	-79.28	24.85	739	0.357	22.904	Ocean	Benthic foraminifera	10.1029/2010PA002032
1098	-79.28	24.85	739	0.87144444	35.406	Ocean	Benthic foraminifera	10.1029/2010PA002032
1099	-79.28	24.85	739	0.357	4.6745	Ocean	Benthic foraminifera	10.1029/2010PA002032
1100	-79.28	24.85	739	0.357	35.406	Ocean	Benthic foraminifera	10.1029/2010PA002032
1101	-83.3	24.22	648	15.371	18.662143	Ocean	Benthic foraminifera	10.1029/2010PA002032
1102	-83.3	24.22	648	12.172	29.290062	Ocean	Benthic foraminifera	10.1029/2010PA002032
1103	-83.3	24.22	648	15.371	18.662143	Ocean	Benthic foraminifera	10.1029/2010PA002032
1104	-83.3	24.22	648	15.896667	22.903048	Ocean	Benthic foraminifera	10.1029/2010PA002032
1105	-83.25	24.33	546	0.634	35.660045	Ocean	Benthic foraminifera	10.1029/2010PA002032
1106	-83.27	24.76	751	1.2	34.8	Ocean	Benthic foraminifera	10.1029/2010PA002032
1107	-83.27	24.76	751	15.2885	33.82792	Ocean	Benthic foraminifera	10.1029/2010PA002032
1108	-83.27	24.76	751	12.4176	20.82425	Ocean	Benthic foraminifera	10.1029/2010PA002032
1109	-83.27	24.76	751	1.204	34.802	Ocean	Benthic foraminifera	10.1029/2010PA002032
1110	-83.27	24.76	751	1.3852	24.835913	Ocean	Benthic foraminifera	10.1029/2010PA002032
1111	-83.25	24.33	546	0.634	34.980571	Ocean	Benthic foraminifera	10.1038/ngeo2045
